GLB_HDR   - EVT COUNT   : 00000000 GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 0017e0d3 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 0017f237 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 00000001 GEO      : 0000001f 
  TDC_ERR - TDC         : 00000000 ERR FLAGS: 00000000 
GLB_TRL   - STATUS      : 00000001 WCOUNT   : 00000003 GEO     : 0000001f 
  FILLER  - 
GLB_HDR   - EVT COUNT   : 00000002 GEO      : 0000001f 
  TDC_ERR - TDC         : 00000000 ERR FLAGS: 00000000 
GLB_TRL   - STATUS      : 00000001 WCOUNT   : 00000003 GEO     : 0000001f 
  FILLER  - 
GLB_HDR   - EVT COUNT   : 00000003 GEO      : 0000001f 
  TDC_ERR - TDC         : 00000000 ERR FLAGS: 00000000 
GLB_TRL   - STATUS      : 00000001 WCOUNT   : 00000003 GEO     : 0000001f 
  FILLER  - 
GLB_HDR   - EVT COUNT   : 00000004 GEO      : 0000001f 
  TDC_ERR - TDC         : 00000000 ERR FLAGS: 00000000 
GLB_TRL   - STATUS      : 00000001 WCOUNT   : 00000003 GEO     : 0000001f 
  FILLER  - 
GLB_HDR   - EVT COUNT   : 00000005 GEO      : 0000001f 
  TDC_ERR - TDC         : 00000000 ERR FLAGS: 00000000 
GLB_TRL   - STATUS      : 00000001 WCOUNT   : 00000003 GEO     : 0000001f 
  FILLER  - 
GLB_HDR   - EVT COUNT   : 00000006 GEO      : 0000001f 
  TDC_ERR - TDC         : 00000000 ERR FLAGS: 00000000 
GLB_TRL   - STATUS      : 00000001 WCOUNT   : 00000003 GEO     : 0000001f 
  FILLER  - 
GLB_HDR   - EVT COUNT   : 00000007 GEO      : 0000001f 
  TDC_ERR - TDC         : 00000000 ERR FLAGS: 00000000 
GLB_TRL   - STATUS      : 00000001 WCOUNT   : 00000003 GEO     : 0000001f 
  FILLER  - 
GLB_HDR   - EVT COUNT   : 00000008 GEO      : 0000001f 
  TDC_ERR - TDC         : 00000000 ERR FLAGS: 00000000 
GLB_TRL   - STATUS      : 00000001 WCOUNT   : 00000003 GEO     : 0000001f 
  FILLER  - 
GLB_HDR   - EVT COUNT   : 00000000 GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 000f7309 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 000f855d 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 00000001 GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 001960ba 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 0019725f 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 00000002 GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 0003a78b 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 0003b916 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 00000003 GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 000dafc5 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 000dc0d3 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 00000004 GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 0017c60e 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 0017d7c3 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 00000005 GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 000259df 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 00026b43 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 00000006 GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 000c6718 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 000c79f0 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 00000007 GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 001695b7 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 0016a702 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 00000008 GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 0000a256 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 0000b444 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 00000009 GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 000ac749 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 000ad864 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 0000000a GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 00152ccd 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 00153e45 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 0000000b GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 001f3386 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 001f44ee 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 0000000c GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 00099247 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 0009a33e 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 0000000d GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 00137b95 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 00138cd7 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 0000000e GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 001dbf3e 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 001dd136 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 0000000f GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 00082787 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 00083852 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 00000010 GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 00122a31 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 00123c29 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 00000011 GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 001c596f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 001c6a71 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 00000012 GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 00067474 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 000685ec 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 00000013 GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 001075e0 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 00108718 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 00000014 GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 001b2247 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 001b33be 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 00000015 GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 00051e53 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 00053009 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 00000016 GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 000f6193 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 000f73bc 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 00000017 GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 0019551c 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 00196687 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 00000018 GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 00038cc6 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 00039ead 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 00000019 GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 000ddd18 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 000dee2b 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 0000001a GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 0017f902 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 00180b0b 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 0000001b GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 0002457e 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 00025778 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 0000001c GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 000c4263 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 000c5461 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 0000001d GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 00167148 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 001683cc 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 0000001e GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 0000ed05 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 0000fedc 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 0000001f GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 000adcdf 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 000aedea 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 00000020 GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 0015214e 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 00153245 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 00000021 GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 001f29df 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 001f3add 
GLB_TRL   - STATUS      : 00000000 WCOUNT   : 00000004 GEO     : 0000001f 
