CH 0 ADC 47 UN 0 OV 0 
CH 0 ADC 338 UN 0 OV 0 
EV 56 
CH 0 ADC 45 UN 0 OV 0 
CH 0 ADC 323 UN 0 OV 0 
EV 57 
CH 0 ADC 42 UN 0 OV 0 
CH 0 ADC 296 UN 0 OV 0 
EV 58 
CH 0 ADC 39 UN 0 OV 0 
CH 0 ADC 269 UN 0 OV 0 
EV 59 
CH 0 ADC 37 UN 0 OV 0 
CH 0 ADC 257 UN 0 OV 0 
EV 60 
CH 0 ADC 39 UN 0 OV 0 
CH 0 ADC 274 UN 0 OV 0 
EV 61 
CH 0 ADC 41 UN 0 OV 0 
CH 0 ADC 287 UN 0 OV 0 
EV 62 
CH 0 ADC 44 UN 0 OV 0 
CH 0 ADC 310 UN 0 OV 0 
EV 63 
CH 0 ADC 42 UN 0 OV 0 
CH 0 ADC 299 UN 0 OV 0 
EV 64 
CH 0 ADC 41 UN 0 OV 0 
CH 0 ADC 291 UN 0 OV 0 
EV 65 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 260 UN 0 OV 0 
EV 66 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 258 UN 0 OV 0 
EV 67 
CH 0 ADC 39 UN 0 OV 0 
CH 0 ADC 269 UN 0 OV 0 
EV 68 
CH 0 ADC 41 UN 0 OV 0 
CH 0 ADC 292 UN 0 OV 0 
EV 69 
CH 0 ADC 44 UN 0 OV 0 
CH 0 ADC 307 UN 0 OV 0 
EV 70 
CH 0 ADC 47 UN 0 OV 0 
CH 0 ADC 337 UN 0 OV 0 
EV 71 
CH 0 ADC 44 UN 0 OV 0 
CH 0 ADC 313 UN 0 OV 0 
EV 72 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 267 UN 0 OV 0 
EV 73 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 266 UN 0 OV 0 
EV 74 
CH 0 ADC 39 UN 0 OV 0 
CH 0 ADC 275 UN 0 OV 0 
EV 75 
CH 0 ADC 44 UN 0 OV 0 
CH 0 ADC 307 UN 0 OV 0 
EV 76 
CH 0 ADC 45 UN 0 OV 0 
CH 0 ADC 317 UN 0 OV 0 
EV 77 
CH 0 ADC 44 UN 0 OV 0 
CH 0 ADC 310 UN 0 OV 0 
EV 78 
CH 0 ADC 41 UN 0 OV 0 
CH 0 ADC 289 UN 0 OV 0 
EV 79 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 268 UN 0 OV 0 
EV 80 
CH 0 ADC 39 UN 0 OV 0 
CH 0 ADC 269 UN 0 OV 0 
EV 81 
CH 0 ADC 42 UN 0 OV 0 
CH 0 ADC 295 UN 0 OV 0 
EV 82 
CH 0 ADC 48 UN 0 OV 0 
CH 0 ADC 347 UN 0 OV 0 
EV 83 
CH 0 ADC 49 UN 0 OV 0 
CH 0 ADC 357 UN 0 OV 0 
EV 84 
CH 0 ADC 30 UN 0 OV 0 
CH 0 ADC 196 UN 0 OV 0 
EV 85 
CH 0 ADC 27 UN 0 OV 0 
CH 0 ADC 174 UN 0 OV 0 
EV 86 
CH 0 ADC 32 UN 0 OV 0 
CH 0 ADC 216 UN 0 OV 0 
EV 87 
CH 0 ADC 46 UN 0 OV 0 
CH 0 ADC 326 UN 0 OV 0 
EV 88 
CH 0 ADC 47 UN 0 OV 0 
CH 0 ADC 337 UN 0 OV 0 
EV 89 
CH 0 ADC 37 UN 0 OV 0 
CH 0 ADC 258 UN 0 OV 0 
EV 90 
CH 0 ADC 45 UN 0 OV 0 
CH 0 ADC 317 UN 0 OV 0 
EV 91 
CH 0 ADC 53 UN 0 OV 0 
CH 0 ADC 379 UN 0 OV 0 
EV 92 
CH 0 ADC 49 UN 0 OV 0 
CH 0 ADC 353 UN 0 OV 0 
EV 93 
CH 0 ADC 40 UN 0 OV 0 
CH 0 ADC 282 UN 0 OV 0 
EV 94 
CH 0 ADC 36 UN 0 OV 0 
CH 0 ADC 252 UN 0 OV 0 
EV 95 
CH 0 ADC 39 UN 0 OV 0 
CH 0 ADC 265 UN 0 OV 0 
EV 96 
CH 0 ADC 41 UN 0 OV 0 
CH 0 ADC 292 UN 0 OV 0 
EV 97 
CH 0 ADC 45 UN 0 OV 0 
CH 0 ADC 318 UN 0 OV 0 
EV 98 
CH 0 ADC 47 UN 0 OV 0 
CH 0 ADC 333 UN 0 OV 0 
EV 99 
CH 0 ADC 46 UN 0 OV 0 
CH 0 ADC 324 UN 0 OV 0 
EV 100 
CH 0 ADC 40 UN 0 OV 0 
CH 0 ADC 277 UN 0 OV 0 
EV 101 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 262 UN 0 OV 0 
EV 102 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 258 UN 0 OV 0 
EV 103 
CH 0 ADC 39 UN 0 OV 0 
CH 0 ADC 272 UN 0 OV 0 
EV 104 
CH 0 ADC 43 UN 0 OV 0 
CH 0 ADC 299 UN 0 OV 0 
EV 105 
CH 0 ADC 45 UN 0 OV 0 
CH 0 ADC 315 UN 0 OV 0 
EV 106 
CH 0 ADC 43 UN 0 OV 0 
CH 0 ADC 301 UN 0 OV 0 
EV 107 
CH 0 ADC 41 UN 0 OV 0 
CH 0 ADC 281 UN 0 OV 0 
EV 108 
CH 0 ADC 39 UN 0 OV 0 
CH 0 ADC 269 UN 0 OV 0 
EV 109 
CH 0 ADC 37 UN 0 OV 0 
CH 0 ADC 260 UN 0 OV 0 
EV 110 
CH 0 ADC 40 UN 0 OV 0 
CH 0 ADC 282 UN 0 OV 0 
EV 111 
CH 0 ADC 42 UN 0 OV 0 
CH 0 ADC 293 UN 0 OV 0 
EV 112 
CH 0 ADC 44 UN 0 OV 0 
CH 0 ADC 312 UN 0 OV 0 
EV 113 
CH 0 ADC 46 UN 0 OV 0 
CH 0 ADC 324 UN 0 OV 0 
EV 114 
CH 0 ADC 40 UN 0 OV 0 
CH 0 ADC 278 UN 0 OV 0 
EV 115 
CH 0 ADC 37 UN 0 OV 0 
CH 0 ADC 256 UN 0 OV 0 
EV 116 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 263 UN 0 OV 0 
EV 117 
CH 0 ADC 40 UN 0 OV 0 
CH 0 ADC 283 UN 0 OV 0 
EV 118 
CH 0 ADC 43 UN 0 OV 0 
